Person Count,Height (cm),Weight (kg),Gender,Age,Time of Day,Density Level,Occlusion Level,Clothing Color,Posture,Carrying Object,Facial Visibility,Emotion,Group Size,Distance from Camera (m),Walking Speed (m/s)
9,156,53,Female,16,Morning,Low,High,Black,Moving,No Object,Visible,Neutral,11,48,2.15
22,168,48,Female,22,Night,Very High,Medium,Red,Upright,No Object,Visible,Neutral,10,40,1.5
19,175,92,Male,32,Afternoon,Medium,Low,Green,Mixed,No Object,Partially Visible,Neutral,6,15,1.8
7,172,69,Female,55,Morning,High,High,Red,Upright,No Object,Partially Visible,Happy,8,55,1.93
12,159,56,Female,30,Afternoon,High,Low,Green,Bending,Bag,Visible,Neutral,7,44,2.06
10,162,49,Female,54,Evening,Medium,High,Brown,Upright,Laptop,Partially Visible,Neutral,3,34,1.78
8,166,65,Male,47,Afternoon,Low,Low,Blue,Upright,No Object,Visible,Neutral,4,12,2.1
21,146,81,Male,51,Afternoon,Low,Low,Black,Moving,Purse,Not Visible,Neutral,2,58,2.7
17,177,94,Male,52,Afternoon,Medium,High,Purple,Bending,Bag,Partially Visible,Neutral,5,33,1.76
8,149,72,Male,46,Evening,Medium,Medium,Blue,Moving,No Object,Visible,Happy,2,37,2.2
18,165,75,Male,47,Evening,High,Medium,Purple,Bending,No Object,Partially Visible,Neutral,10,6,1.12
13,174,86,Male,19,Evening,High,High,Green,Bending,Laptop,Visible,Happy,10,41,1.61
6,148,90,Male,46,Morning,Very High,High,Brown,Moving,Purse,Visible,Neutral,9,50,1.39
13,189,58,Male,14,Afternoon,Very High,Medium,Blue,Upright,No Object,Visible,Happy,5,48,1.79
8,161,94,Female,47,Evening,High,High,Blue,Moving,No Object,Not Visible,Sad,1,25,1.28
9,145,70,Female,43,Morning,Low,Low,Purple,Upright,No Object,Not Visible,Neutral,7,15,1.97
22,174,91,Male,48,Morning,Medium,Low,Brown,Upright,Purse,Partially Visible,Happy,1,29,2.24
19,170,50,Female,42,Afternoon,High,High,Black,Moving,Purse,Not Visible,Happy,1,35,1.57
7,173,49,Male,29,Evening,Medium,Medium,Black,Upright,No Object,Visible,Sad,2,19,1.91
22,178,89,Female,29,Evening,Low,High,Blue,Upright,Purse,Partially Visible,Neutral,6,38,2.09
16,166,78,Male,40,Morning,Medium,Low,Purple,Upright,No Object,Visible,Neutral,9,55,2.43
22,182,53,Male,34,Evening,Medium,Low,Green,Bending,Purse,Visible,Sad,5,11,1.81
19,161,89,Male,28,Morning,Medium,Low,Red,Bending,Purse,Not Visible,Neutral,9,18,1.67
11,169,50,Male,35,Evening,High,Medium,Purple,Upright,No Object,Not Visible,Neutral,6,30,1.5
15,152,79,Male,37,Evening,Medium,High,Red,Upright,No Object,Not Visible,Neutral,10,14,1.29
15,172,55,Male,23,Morning,Medium,Medium,Purple,Upright,No Object,Partially Visible,Sad,5,47,2.07
19,156,48,Male,42,Afternoon,Medium,Low,Blue,Upright,Purse,Visible,Neutral,4,8,1.86
9,176,85,Female,27,Night,Medium,Low,Red,Upright,Purse,Partially Visible,Sad,1,7,1.75
11,181,87,Female,24,Afternoon,Low,Low,Blue,Upright,No Object,Visible,Neutral,3,24,2.29
9,183,50,Male,32,Evening,Medium,Medium,Brown,Moving,Bag,Not Visible,Sad,1,27,1.73
10,186,49,Male,16,Evening,Medium,Medium,Black,Moving,Laptop,Visible,Happy,2,43,2.44
8,150,75,Female,40,Morning,High,Low,Blue,Upright,No Object,Not Visible,Neutral,11,13,1.33
5,151,46,Female,47,Night,Low,Medium,Green,Upright,No Object,Partially Visible,Happy,6,48,2.41
23,186,82,Female,57,Afternoon,Very High,Medium,Blue,Upright,Purse,Visible,Sad,7,14,1.0
6,162,90,Male,25,Night,High,Low,Brown,Upright,No Object,Visible,Happy,5,57,2.48
22,146,82,Female,37,Afternoon,Medium,Medium,Purple,Upright,Bag,Visible,Neutral,8,33,1.93
5,157,56,Female,36,Evening,Medium,Medium,Blue,Mixed,Purse,Visible,Happy,7,47,2.27
20,182,54,Male,47,Afternoon,Medium,Medium,Purple,Moving,No Object,Not Visible,Happy,11,6,1.38
11,160,79,Female,41,Night,High,Low,Green,Upright,No Object,Visible,Neutral,9,44,1.97
15,148,48,Male,50,Morning,High,Low,Red,Upright,No Object,Visible,Neutral,7,28,1.76
10,177,71,Male,52,Night,High,High,Green,Bending,No Object,Visible,Happy,9,32,1.51
14,153,67,Female,17,Morning,Very High,Low,Purple,Mixed,No Object,Visible,Sad,7,6,1.14
14,160,82,Female,29,Night,Medium,High,Yellow,Upright,Laptop,Visible,Neutral,11,39,1.74
15,145,55,Female,43,Morning,High,Medium,Yellow,Moving,Purse,Not Visible,Sad,6,55,1.8
12,172,83,Male,38,Morning,Medium,Medium,Green,Upright,Bag,Partially Visible,Neutral,10,59,2.18
15,165,79,Male,35,Morning,High,High,Yellow,Moving,No Object,Not Visible,Neutral,2,53,1.87
21,184,56,Female,20,Evening,Medium,Low,Brown,Upright,No Object,Visible,Neutral,2,44,2.45
13,160,62,Female,39,Afternoon,High,Low,Yellow,Bending,Laptop,Visible,Happy,4,16,1.86
12,154,48,Female,47,Evening,Low,Low,Black,Upright,No Object,Visible,Neutral,10,25,2.16
7,152,67,Female,13,Night,Low,Medium,Black,Bending,No Object,Visible,Sad,10,8,1.55
12,154,58,Female,40,Morning,Medium,Medium,Purple,Bending,Bag,Visible,Happy,5,17,1.86
7,165,50,Male,55,Evening,Very High,High,Purple,Bending,Purse,Visible,Happy,5,18,1.24
8,148,72,Male,39,Evening,Medium,Medium,Black,Bending,Laptop,Partially Visible,Neutral,6,41,2.04
24,163,73,Male,57,Afternoon,Medium,Medium,Blue,Upright,No Object,Visible,Sad,3,6,1.6
6,183,49,Male,28,Night,Medium,Low,Green,Moving,Purse,Partially Visible,Neutral,6,56,2.39
14,179,54,Male,12,Evening,Medium,Low,Black,Upright,No Object,Partially Visible,Sad,10,45,2.02
21,173,49,Female,44,Morning,Very High,High,Brown,Bending,No Object,Partially Visible,Neutral,9,41,1.23
24,185,78,Male,22,Evening,Very High,Low,Green,Upright,No Object,Visible,Neutral,1,36,1.92
7,180,61,Female,12,Afternoon,High,High,Red,Upright,Laptop,Partially Visible,Sad,4,18,1.19
8,174,48,Male,20,Morning,High,Low,Yellow,Upright,No Object,Visible,Neutral,8,34,1.87
12,183,54,Female,56,Night,Low,Medium,Purple,Mixed,Purse,Visible,Neutral,7,40,2.29
16,150,93,Female,49,Morning,Medium,Low,Red,Bending,Laptop,Visible,Sad,8,51,2.22
24,181,57,Male,25,Morning,Medium,High,Green,Upright,Purse,Visible,Happy,9,42,1.88
9,158,79,Male,40,Morning,High,Low,Black,Moving,No Object,Visible,Happy,4,49,2.25
8,177,68,Male,28,Night,Low,Medium,Yellow,Upright,Purse,Partially Visible,Sad,6,30,1.98
10,186,54,Female,20,Evening,High,High,Yellow,Upright,No Object,Partially Visible,Neutral,2,27,1.49
22,167,60,Female,59,Night,Low,Medium,Green,Upright,No Object,Visible,Sad,8,47,2.25
5,148,45,Female,51,Afternoon,Medium,Low,Green,Moving,No Object,Visible,Sad,5,38,2.18
12,161,82,Female,29,Morning,Medium,High,Green,Mixed,Purse,Visible,Neutral,4,26,1.74
7,163,61,Male,28,Afternoon,High,Medium,Blue,Mixed,Purse,Not Visible,Neutral,9,29,1.39
8,187,69,Female,51,Morning,High,Low,Black,Upright,Bag,Visible,Neutral,11,35,1.76
23,187,52,Male,34,Evening,Medium,Medium,Blue,Upright,No Object,Visible,Happy,10,39,2.07
5,170,86,Female,30,Afternoon,High,High,Red,Moving,No Object,Visible,Neutral,2,24,1.5
11,187,55,Female,30,Night,High,Medium,Brown,Upright,No Object,Partially Visible,Sad,9,13,1.18
23,164,73,Female,33,Afternoon,Medium,High,Yellow,Bending,Bag,Visible,Sad,7,54,1.95
17,163,88,Female,37,Afternoon,High,Medium,Green,Mixed,Laptop,Visible,Sad,2,21,1.55
6,182,80,Female,13,Night,Low,Medium,Green,Upright,Bag,Visible,Sad,5,13,1.78
14,175,75,Female,35,Evening,Medium,Low,Green,Upright,No Object,Partially Visible,Happy,3,18,2.1
24,168,89,Male,33,Morning,Low,Medium,Red,Moving,No Object,Visible,Neutral,3,52,2.66
13,165,53,Male,25,Afternoon,Medium,Low,Black,Bending,Purse,Not Visible,Happy,7,14,1.72
15,176,93,Female,29,Afternoon,Medium,Low,Black,Mixed,No Object,Not Visible,Neutral,5,43,2.19
15,178,72,Male,32,Evening,Low,Low,Purple,Bending,No Object,Partially Visible,Sad,8,27,2.04
18,167,65,Male,29,Evening,Medium,High,Green,Upright,No Object,Not Visible,Sad,9,38,1.5
8,146,57,Male,55,Evening,High,Low,Yellow,Moving,No Object,Not Visible,Sad,1,44,1.95
21,149,82,Female,37,Night,High,Low,Green,Moving,No Object,Visible,Neutral,10,17,1.42
24,151,93,Female,36,Evening,Low,Low,Blue,Mixed,Bag,Partially Visible,Neutral,2,26,2.37
7,165,79,Female,24,Afternoon,Low,Low,Green,Upright,Purse,Partially Visible,Happy,1,48,2.87
21,172,46,Female,55,Morning,Medium,High,Purple,Bending,Purse,Partially Visible,Neutral,2,59,2.28
21,181,68,Female,13,Evening,High,Medium,Blue,Upright,No Object,Partially Visible,Neutral,1,51,2.01
19,155,81,Female,38,Afternoon,Very High,Medium,Yellow,Upright,Purse,Not Visible,Sad,4,21,1.06
12,180,64,Male,20,Afternoon,Medium,High,Brown,Mixed,No Object,Not Visible,Neutral,10,18,1.25
14,174,83,Female,48,Night,High,Low,Yellow,Mixed,No Object,Visible,Neutral,8,57,2.1
21,147,80,Female,30,Night,Medium,High,Yellow,Bending,No Object,Partially Visible,Sad,5,42,1.72
8,160,48,Male,26,Afternoon,Very High,High,Black,Mixed,No Object,Partially Visible,Happy,11,15,0.85
21,158,72,Male,14,Evening,Low,Medium,Brown,Upright,Laptop,Not Visible,Neutral,6,40,2.18
23,184,53,Female,49,Night,Medium,Medium,Red,Moving,Laptop,Visible,Sad,1,22,1.75
18,186,69,Female,31,Morning,Medium,Medium,Brown,Bending,No Object,Visible,Sad,1,13,1.65
11,181,64,Male,24,Afternoon,Medium,High,Brown,Moving,Purse,Visible,Happy,6,14,1.59
16,168,85,Male,52,Evening,Low,Low,Red,Moving,No Object,Visible,Neutral,3,25,2.4
6,167,88,Female,12,Afternoon,Low,Medium,Black,Bending,No Object,Visible,Neutral,5,18,2.16
23,159,68,Female,34,Night,Medium,Low,Black,Moving,Purse,Visible,Happy,4,48,2.57
11,179,71,Female,19,Afternoon,High,Medium,Green,Upright,Purse,Visible,Happy,5,13,1.51
6,148,76,Female,18,Morning,High,High,Red,Moving,Purse,Not Visible,Neutral,11,15,0.92
20,157,77,Female,13,Afternoon,Low,Medium,Red,Upright,No Object,Visible,Neutral,1,39,2.49
18,151,76,Female,20,Afternoon,Very High,Low,Blue,Upright,Purse,Visible,Neutral,2,28,1.62
17,167,84,Male,57,Night,Medium,Medium,Blue,Moving,No Object,Partially Visible,Happy,4,16,1.86
6,158,94,Male,33,Morning,Very High,High,Blue,Moving,No Object,Visible,Happy,9,8,0.95
20,153,86,Female,59,Morning,Low,Medium,Brown,Mixed,No Object,Partially Visible,Neutral,3,9,1.86
17,161,51,Male,24,Morning,High,High,Green,Upright,No Object,Not Visible,Happy,3,21,1.32
20,183,68,Female,48,Evening,Very High,High,Red,Upright,No Object,Visible,Happy,8,19,1.18
21,170,68,Male,16,Night,High,High,Red,Bending,No Object,Visible,Happy,7,36,1.63
9,182,70,Male,17,Evening,High,Low,Brown,Moving,Purse,Visible,Neutral,8,42,1.98
9,186,71,Male,12,Night,Medium,Medium,Purple,Mixed,No Object,Visible,Neutral,8,14,1.61
23,185,80,Male,55,Night,High,High,Yellow,Moving,No Object,Partially Visible,Sad,7,28,1.15
15,160,66,Female,44,Evening,Medium,High,Yellow,Upright,Bag,Visible,Neutral,7,30,1.7
13,184,58,Female,47,Evening,Medium,Low,Green,Moving,Laptop,Visible,Happy,6,13,1.9
10,185,67,Female,56,Morning,Very High,Low,Brown,Upright,No Object,Visible,Happy,9,31,1.61
17,188,87,Male,27,Night,Medium,Low,Red,Mixed,No Object,Visible,Sad,4,8,1.73
20,160,60,Female,46,Night,Medium,High,Blue,Bending,No Object,Visible,Happy,4,22,1.84
5,155,46,Male,36,Night,Very High,High,Red,Upright,Bag,Partially Visible,Happy,3,45,1.59
16,171,93,Male,38,Night,Medium,Medium,Blue,Bending,No Object,Visible,Happy,10,18,1.7
24,186,54,Male,43,Afternoon,Low,Low,Green,Moving,No Object,Partially Visible,Neutral,1,43,2.58
10,185,75,Male,34,Morning,Medium,Low,Red,Upright,Purse,Not Visible,Neutral,3,10,1.7
10,170,85,Male,13,Night,High,High,Yellow,Upright,Purse,Partially Visible,Neutral,2,30,1.42
22,151,58,Male,15,Afternoon,Very High,Low,Yellow,Moving,No Object,Visible,Happy,5,54,2.11
6,164,62,Male,36,Night,Low,Low,Brown,Mixed,No Object,Visible,Neutral,3,34,2.42
12,177,59,Female,39,Evening,High,Low,Blue,Bending,No Object,Partially Visible,Happy,6,49,2.18
14,170,52,Female,47,Afternoon,Medium,High,Purple,Upright,No Object,Partially Visible,Neutral,11,18,1.26
20,160,52,Male,39,Afternoon,High,Medium,Red,Bending,No Object,Not Visible,Sad,5,15,1.13
7,160,54,Male,21,Evening,High,Low,Purple,Upright,Laptop,Visible,Happy,11,31,1.87
13,147,67,Male,29,Afternoon,Very High,Low,Yellow,Upright,Purse,Visible,Neutral,4,18,1.48
8,157,71,Female,33,Afternoon,Medium,High,Blue,Upright,Purse,Visible,Neutral,9,45,1.78
20,175,45,Female,59,Morning,Medium,Medium,Blue,Upright,Purse,Not Visible,Neutral,2,24,1.76
17,155,87,Male,37,Evening,Medium,Medium,Brown,Upright,Purse,Partially Visible,Neutral,7,47,2.08
14,189,78,Male,42,Morning,Medium,Low,Yellow,Upright,No Object,Not Visible,Neutral,9,6,1.46
12,148,48,Male,47,Morning,Medium,Low,Black,Upright,Purse,Partially Visible,Neutral,8,23,1.84
8,171,87,Male,29,Morning,Low,High,Red,Bending,No Object,Not Visible,Neutral,11,18,1.51
23,167,46,Male,58,Evening,Low,High,Black,Upright,No Object,Partially Visible,Neutral,7,42,2.06
17,182,73,Male,44,Morning,Very High,Medium,Black,Upright,No Object,Not Visible,Happy,7,16,1.09
11,184,68,Female,52,Afternoon,Low,High,Green,Bending,Purse,Not Visible,Neutral,8,31,1.79
13,169,70,Female,47,Morning,Medium,Low,Purple,Moving,Purse,Not Visible,Neutral,4,24,1.9
19,173,92,Female,41,Evening,High,High,Green,Moving,No Object,Not Visible,Neutral,3,45,1.73
19,176,91,Male,13,Morning,Low,Low,Blue,Upright,No Object,Partially Visible,Neutral,10,25,2.07
14,168,58,Male,40,Morning,Low,Low,Brown,Moving,Laptop,Partially Visible,Neutral,11,42,2.31
11,153,73,Male,18,Afternoon,Medium,High,Brown,Moving,No Object,Partially Visible,Sad,11,9,1.09
18,164,92,Male,40,Evening,Medium,High,Brown,Bending,No Object,Partially Visible,Neutral,9,46,1.79
18,155,81,Male,45,Morning,Medium,High,Black,Bending,Purse,Partially Visible,Neutral,3,40,1.86
16,165,89,Male,38,Afternoon,High,Medium,Green,Upright,Purse,Partially Visible,Happy,3,14,1.58
6,172,66,Male,26,Night,Low,High,Blue,Upright,No Object,Visible,Neutral,4,10,1.77
14,154,59,Male,14,Evening,Low,Medium,Red,Upright,No Object,Partially Visible,Neutral,6,22,2.07
17,156,70,Female,44,Night,Low,Low,Blue,Upright,Bag,Not Visible,Sad,3,59,2.63
24,182,85,Female,45,Afternoon,Medium,Medium,Brown,Mixed,No Object,Partially Visible,Sad,9,19,1.5
15,161,91,Female,34,Night,Medium,Medium,Green,Upright,Laptop,Visible,Happy,1,31,2.24
11,153,79,Male,46,Morning,Very High,Medium,Yellow,Bending,Purse,Not Visible,Sad,11,29,0.94
16,177,80,Male,49,Evening,Low,High,Yellow,Mixed,Laptop,Partially Visible,Neutral,5,21,1.74
8,177,70,Female,36,Afternoon,Medium,Medium,Black,Bending,No Object,Visible,Neutral,5,30,1.9
6,182,60,Female,14,Morning,Medium,Low,Red,Upright,No Object,Partially Visible,Neutral,5,14,1.84
18,179,66,Female,53,Night,High,Low,Red,Mixed,No Object,Partially Visible,Neutral,6,41,2.01
24,189,69,Male,34,Evening,High,High,Blue,Upright,No Object,Partially Visible,Sad,7,13,1.04
21,170,85,Female,44,Morning,Low,Low,Blue,Upright,No Object,Visible,Happy,4,36,2.61
16,157,72,Female,55,Morning,High,High,Red,Upright,No Object,Visible,Neutral,4,22,1.51
5,183,84,Female,29,Evening,Medium,Low,Yellow,Upright,No Object,Not Visible,Happy,5,36,2.16
24,156,46,Female,41,Evening,High,Low,Green,Moving,Purse,Not Visible,Happy,2,35,1.95
13,158,82,Male,12,Morning,Low,High,Yellow,Upright,No Object,Visible,Neutral,3,39,2.23
10,182,70,Female,54,Night,High,Medium,Blue,Moving,No Object,Not Visible,Neutral,5,38,1.72
22,184,94,Female,14,Evening,High,High,Red,Upright,No Object,Visible,Sad,1,20,1.33
19,160,68,Male,37,Afternoon,High,Low,Red,Mixed,Purse,Visible,Neutral,5,37,1.9
19,177,68,Male,28,Morning,Low,Medium,Black,Upright,No Object,Partially Visible,Neutral,5,17,1.93
10,186,51,Male,13,Afternoon,High,Medium,Black,Mixed,Purse,Visible,Sad,1,26,1.68
24,180,85,Female,34,Afternoon,High,High,Black,Upright,No Object,Visible,Neutral,6,16,1.13
14,145,80,Male,56,Morning,Medium,Low,Purple,Moving,Purse,Not Visible,Neutral,8,34,1.99
15,174,88,Female,20,Afternoon,Medium,Low,Brown,Moving,Purse,Partially Visible,Sad,9,47,2.0
20,152,49,Female,26,Morning,Low,Medium,Yellow,Bending,Purse,Visible,Neutral,5,38,2.36
18,183,55,Male,21,Morning,Medium,High,Red,Upright,Purse,Visible,Neutral,6,10,1.34
8,148,88,Male,17,Morning,High,High,Black,Bending,Bag,Partially Visible,Neutral,1,9,1.17
11,189,47,Female,23,Afternoon,Medium,High,Brown,Bending,No Object,Partially Visible,Neutral,4,22,1.63
12,152,70,Female,39,Afternoon,High,Medium,Brown,Bending,No Object,Visible,Neutral,8,37,1.78
23,163,65,Male,49,Afternoon,High,Medium,Purple,Bending,Bag,Visible,Neutral,6,20,1.52
19,155,91,Female,45,Evening,High,High,Black,Mixed,Laptop,Partially Visible,Neutral,11,59,1.81
12,181,87,Male,49,Evening,High,High,Green,Mixed,Purse,Partially Visible,Happy,9,37,1.49
19,162,89,Female,46,Morning,High,High,Purple,Bending,No Object,Not Visible,Happy,10,54,1.64
19,178,59,Female,30,Night,Medium,High,Green,Upright,No Object,Visible,Neutral,6,55,2.1
12,148,74,Female,55,Evening,Low,High,Black,Upright,Laptop,Not Visible,Happy,1,10,1.78
13,165,80,Male,20,Afternoon,High,Low,Red,Moving,Purse,Not Visible,Neutral,7,53,2.02
22,185,93,Male,45,Morning,Very High,Low,Blue,Mixed,No Object,Visible,Happy,11,7,1.19
16,186,45,Female,17,Night,Medium,High,Red,Upright,No Object,Visible,Happy,2,10,1.71
7,154,93,Female,48,Evening,Very High,Medium,Green,Upright,Purse,Partially Visible,Sad,11,34,1.16
19,162,62,Female,16,Afternoon,Very High,Low,Purple,Upright,Purse,Not Visible,Neutral,1,34,1.73
16,163,51,Male,22,Morning,Medium,Medium,Red,Upright,Bag,Visible,Neutral,7,40,2.02
15,170,75,Female,30,Morning,High,Medium,Purple,Mixed,No Object,Visible,Happy,11,7,1.31
19,169,84,Female,45,Afternoon,High,High,Purple,Bending,No Object,Partially Visible,Happy,3,10,1.35
23,149,51,Male,14,Morning,Low,High,Red,Upright,No Object,Not Visible,Happy,3,48,2.31
11,179,47,Female,24,Morning,Low,Low,Red,Upright,No Object,Visible,Happy,9,37,2.47
13,155,89,Male,28,Afternoon,Medium,Medium,Purple,Upright,No Object,Visible,Happy,4,25,1.92
8,159,91,Female,47,Morning,High,Low,Brown,Bending,No Object,Visible,Neutral,8,15,1.57
17,182,52,Female,58,Afternoon,Medium,High,Blue,Bending,No Object,Not Visible,Happy,2,16,1.64
13,176,90,Female,41,Night,High,Low,Purple,Upright,No Object,Partially Visible,Neutral,8,21,1.57
11,162,90,Male,36,Night,High,Medium,Black,Upright,Laptop,Visible,Neutral,6,31,1.65
18,186,94,Female,28,Morning,High,Medium,Brown,Mixed,No Object,Not Visible,Happy,6,49,1.83
13,162,55,Female,51,Evening,Medium,Medium,Brown,Moving,No Object,Partially Visible,Sad,9,28,1.62
14,170,73,Female,17,Night,Medium,Medium,Blue,Bending,Purse,Not Visible,Neutral,5,29,1.78
13,156,94,Male,18,Evening,Low,Medium,Green,Upright,No Object,Visible,Neutral,8,56,2.57
10,153,90,Female,21,Afternoon,Low,Medium,Red,Mixed,Purse,Visible,Neutral,5,10,1.83
7,167,75,Male,24,Afternoon,Low,Low,Black,Moving,Laptop,Visible,Neutral,10,6,1.85
21,170,54,Female,34,Morning,Low,Low,Purple,Mixed,Purse,Visible,Neutral,7,59,2.69
6,181,49,Female,57,Afternoon,Low,Medium,Brown,Upright,No Object,Not Visible,Sad,4,57,2.41
11,162,57,Female,43,Night,Medium,Low,Brown,Upright,Laptop,Partially Visible,Neutral,10,27,1.92
18,185,48,Female,30,Evening,Medium,High,Blue,Upright,Bag,Visible,Neutral,4,17,1.7
7,172,54,Female,22,Afternoon,Medium,Low,Black,Moving,Laptop,Partially Visible,Sad,11,11,1.49
18,148,48,Female,43,Morning,Very High,High,Purple,Bending,No Object,Partially Visible,Neutral,11,12,0.78
19,178,83,Female,24,Night,Medium,Low,Red,Upright,Purse,Partially Visible,Sad,7,54,2.25
18,170,74,Female,58,Morning,Very High,High,Blue,Mixed,Purse,Visible,Neutral,6,45,1.49
11,162,70,Male,34,Evening,High,Low,Yellow,Mixed,No Object,Not Visible,Neutral,3,51,2.1
5,166,85,Male,38,Afternoon,Low,Medium,Red,Upright,No Object,Partially Visible,Neutral,10,33,2.05
22,158,65,Female,55,Afternoon,Very High,Low,Blue,Bending,Laptop,Not Visible,Neutral,3,41,1.8
11,172,65,Male,26,Morning,Very High,Medium,Purple,Bending,No Object,Partially Visible,Happy,7,54,1.8
21,170,55,Female,34,Afternoon,High,Low,Red,Upright,Laptop,Partially Visible,Neutral,9,24,1.59
8,165,67,Male,37,Evening,Medium,High,Black,Bending,Bag,Visible,Happy,2,34,2.05
8,157,53,Male,25,Afternoon,Medium,Medium,Green,Upright,No Object,Partially Visible,Neutral,2,20,1.8
20,162,74,Female,14,Morning,Medium,High,Green,Mixed,No Object,Visible,Neutral,11,32,1.63
23,167,94,Female,25,Afternoon,High,Medium,Blue,Moving,Bag,Not Visible,Sad,11,16,1.02
22,166,71,Male,17,Morning,Medium,Medium,Blue,Mixed,No Object,Visible,Happy,4,16,1.95
20,158,59,Male,44,Afternoon,Low,High,Yellow,Moving,Purse,Visible,Neutral,3,24,2.04
9,171,79,Female,12,Night,Low,Low,Red,Upright,No Object,Partially Visible,Neutral,8,57,2.72
23,155,86,Male,27,Night,Low,Medium,Red,Upright,No Object,Partially Visible,Neutral,7,19,1.89
18,167,68,Male,54,Night,Medium,Low,Blue,Moving,No Object,Partially Visible,Happy,3,41,2.41
8,150,57,Female,39,Morning,Medium,Medium,Yellow,Upright,No Object,Partially Visible,Neutral,3,36,2.03
7,166,80,Female,44,Afternoon,Very High,Low,Green,Moving,Bag,Partially Visible,Neutral,7,38,1.62
22,180,54,Female,44,Morning,Low,Medium,Red,Upright,No Object,Not Visible,Neutral,4,12,1.86
10,181,94,Female,26,Afternoon,Medium,Medium,Black,Upright,No Object,Visible,Neutral,6,48,2.11
20,176,60,Female,42,Evening,Low,Medium,Brown,Bending,Purse,Partially Visible,Happy,8,48,2.44
7,178,62,Female,22,Night,Medium,Low,Black,Bending,Bag,Not Visible,Neutral,3,10,1.83
10,147,81,Male,42,Afternoon,High,Medium,Red,Bending,No Object,Visible,Sad,7,26,1.53
10,160,45,Male,44,Morning,Medium,High,Purple,Bending,Purse,Visible,Happy,11,52,2.1
10,174,55,Male,54,Afternoon,Very High,Low,Purple,Upright,No Object,Visible,Happy,6,18,1.58
18,181,51,Female,56,Afternoon,Very High,Low,Purple,Moving,Laptop,Partially Visible,Sad,2,32,1.52
23,171,64,Female,13,Evening,High,High,Purple,Bending,Purse,Partially Visible,Happy,9,50,1.7
23,183,72,Male,26,Morning,High,High,Green,Bending,Laptop,Visible,Neutral,5,49,1.77
19,157,53,Female,38,Evening,Medium,Low,Green,Upright,Purse,Visible,Neutral,8,26,1.92
9,151,62,Male,27,Afternoon,Medium,Medium,Purple,Bending,Bag,Visible,Neutral,1,44,2.33
24,148,83,Female,41,Evening,Medium,Low,Black,Upright,No Object,Visible,Neutral,8,56,2.5
